Cited paper title,Cited paper eid,Citing paper title,Citing paper eid,Cited paper link,Citing paper link
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Challenges of blended learning in higher education across global north-south: A systematic and integrative literature review,2-s2.0-85196974308,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85196974308&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Character Life‑Track Information Model and Information Extraction Method,2-s2.0-85130188986,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85130188986&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Characterisation of organic solvent nanofiltration membranes in multi-component mixtures: Phenomena-based modelling and membrane modelling maps,2-s2.0-84880342339,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84880342339&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Characteristics of human perception and their relevance when studying information behavior,2-s2.0-84927509941,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84927509941&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Characteristics of risk groups with an insufficient demand for dental services - Results of the Study of Health in Pomerania (SHIP),2-s2.0-33744899089,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-33744899089&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Characterization of Semnan thermal springs using principal component analysis and geochemical inverse modeling,2-s2.0-85076402846,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85076402846&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Characterizing Sedimentary Geothermal Reservoirs: Case Study from the Great Salt Lake Basin,2-s2.0-85214256498,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85214256498&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Characterizing and improving collaboration and information-sharing across emergency preparedness and response communities,2-s2.0-84962593947,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84962593947&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Characterizing the Relationship Among the Social Competence Elements in Autistic Adolescents,2-s2.0-105011933470,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105011933470&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,"Child work, care and neglect in farmworker homes: an empirical critique of Social Reproduction Theory",2-s2.0-105016724115,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105016724115&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Childhood emotional abuse is becoming a public health priority: Evidentiary support for a paradigm change,2-s2.0-105022748240,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105022748240&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Chinese pop culture’s development in the United States among Generation Z compared to South Korean pop culture,2-s2.0-105005997904,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105005997904&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Chronic Kidney Disease of Uncertain Etiology in Sri Lanka: Curing between Medicine and Traditional Culture,2-s2.0-85123355855,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85123355855&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Circular Economy Assessment of Biochar-Enhanced Compost in Viticulture Using Ecocanvas,2-s2.0-105017296436,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105017296436&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,"Circular food resources as feed in South Asia: practices, gaps and implications for livestock systems – a systematic review with a focus on dairy production",2-s2.0-105037075285,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105037075285&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Citizen Science from the Perspective of Higher Education Professors,2-s2.0-105009332424,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105009332424&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,"Citizen Science in Plastic Remediation: Strategies, Applications, and Technologies for Community Engagement",2-s2.0-105028712598,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105028712598&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Citizen-centered big data analysis-driven governance intelligence framework for smart cities,2-s2.0-85041565918,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85041565918&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,City marketing and identity: Study applied for small cities in rural and peripheral areas,2-s2.0-84862572656,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84862572656&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Civic sense and its contribution to recycling activities: Evidence from Italy,2-s2.0-85193504757,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85193504757&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Classifying streamflow duration: The scientific basis and an operational framework for method development,2-s2.0-85090969069,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85090969069&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,"Client experiences with “Dynamic Choice Prevention,” a model for flexible patient-centred HIV prevention delivery in rural Eastern Africa",2-s2.0-85198714198,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85198714198&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Clientelism in Myanmar Residential Care Facilities,2-s2.0-105028112393,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105028112393&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Climate induced migration and internal displacement in rural India,2-s2.0-105018072123,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105018072123&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Climate-dependent propagation of precipitation uncertainty into the water cycle,2-s2.0-85080870118,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85080870118&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,"Climatology and dynamics of the link between dry intrusions and cold fronts during winter, Part II: Front-centred perspective",2-s2.0-85065324166,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85065324166&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Clinical Decision-Making and Use of Clinical Decision Support When Clinicians are Fatigued in an Emergency Department: A Qualitative Study,2-s2.0-105016597838,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105016597838&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Clinicians’ perspectives on electronic medical records use in diabetes outpatient Care: A qualitative study,2-s2.0-105027212977,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105027212977&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Closed-loop recycling: Could Denmark produce clinker from end-of-life concrete at scale?,2-s2.0-105029881463,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105029881463&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Cloud doctrine: impact on cloud adoption in the government organizations of India,2-s2.0-85108844453,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85108844453&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Co-developing a comprehensive disease policy model with stakeholders: The case of malaria during pregnancy,2-s2.0-105004889003,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105004889003&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Coalescence in the Lake Washington story: Interaction strengths in a planktonic food web,2-s2.0-33749472569,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-33749472569&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Coastal geomorphology: Trends and challenges,2-s2.0-67649306716,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-67649306716&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Cognitive and affective influences on perceived risk of ovarian cancer,2-s2.0-84929324675,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84929324675&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,"Cognitive modelling of concepts in the mental lexicon with multilayer networks: Insights, advancements, and future challenges",2-s2.0-85186557007,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85186557007&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,"Cold, dark and malnourished: a cross-sectional analysis of the relationship between energy poverty and household burden of malnutrition in sub-Saharan Africa",2-s2.0-85181176397,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85181176397&origin=resultslist
